board_id,chip_id,channel_id,detector_id,plane_type,strip_id,pedestal,noise_sigma,gain,polarity,status
0,3,108,1,1,225,-626.03,14.2373,1,1,0
0,3,109,1,1,193,-564.429,13.9054,1,1,0
0,3,110,1,1,161,-526.478,12.468,1,1,0
0,3,111,1,1,129,-491.847,14.1662,1,1,0
0,3,112,1,1,248,-664.366,13.9472,1,1,0
0,3,113,1,1,216,-598.522,12.7162,1,1,0
0,3,114,1,1,184,-540.629,12.0583,1,1,0
0,3,115,1,1,152,-513.099,12.2854,1,1,0
0,3,116,1,1,240,-637.447,13.7558,1,1,0
0,3,117,1,1,208,-600.77,12.2068,1,1,0
0,3,118,1,1,176,-534.313,11.5786,1,1,0
0,3,119,1,1,144,-503.633,11.8793,1,1,0
0,3,120,1,1,232,-628.421,14.0135,1,1,0
0,3,121,1,1,200,-572.06,12.4242,1,1,0
0,3,122,1,1,168,-525.273,11.6002,1,1,0
0,3,123,1,1,136,-496.958,12.4999,1,1,0
0,3,124,1,1,224,-616.438,12.8476,1,1,0
0,3,125,1,1,192,-576.421,11.9433,1,1,0
0,3,126,1,1,160,-522.13,11.7344,1,1,0
0,3,127,1,1,128,-454.349,15.2976,1,1,0
1,0,0,2,0,127,-703.882,14.2605,1,1,0
1,0,1,2,0,95,-631.623,12.7697,1,1,0
1,0,2,2,0,63,-565.345,12.881,1,1,0
1,0,3,2,0,31,-533.58,11.3965,1,1,0
1,0,4,2,0,119,-685.887,12.9982,1,1,0
1,0,5,2,0,87,-619.989,12.398,1,1,0
1,0,6,2,0,55,-566.633,13.3567,1,1,0
1,0,7,2,0,23,-538.473,11.531,1,1,0
1,0,8,2,0,111,-669.375,12.6964,1,1,0
1,0,9,2,0,79,-595.715,11.4345,1,1,0
1,0,10,2,0,47,-532.697,12.1068,1,1,0
1,0,11,2,0,15,-527.67,11.7789,1,1,0
1,0,12,2,0,103,-656.773,13.8307,1,1,0
1,0,13,2,0,71,-590.8,11.2512,1,1,0
1,0,14,2,0,39,-527.58,11.6301,1,1,0
1,0,15,2,0,7,-519.115,11.7803,1,1,0
1,0,16,2,0,126,-673.979,14.1552,1,1,0
1,0,17,2,0,94,-622.053,12.7124,1,1,0
1,0,18,2,0,62,-556.464,11.1276,1,1,0
1,0,19,2,0,30,-527.114,10.7143,1,1,0
1,0,20,2,0,118,-676.878,13.0079,1,1,0
1,0,21,2,0,86,-617.924,12.3492,1,1,0
1,0,22,2,0,54,-545.344,10.2656,1,1,0
1,0,23,2,0,22,-530.133,10.6159,1,1,0
1,0,24,2,0,110,-661.043,12.5788,1,1,0
1,0,25,2,0,78,-609.277,11.7678,1,1,0
1,0,26,2,0,46,-534.923,10.5341,1,1,0
1,0,27,2,0,14,-539.143,11.1177,1,1,0
1,0,28,2,0,102,-648.926,12.3588,1,1,0
1,0,29,2,0,70,-590.405,10.9964,1,1,0
1,0,30,2,0,38,-519.437,10.4036,1,1,0
1,0,31,2,0,6,-529.678,11.153,1,1,0
1,0,32,2,0,125,-684.743,13.9304,1,1,0
1,0,33,2,0,93,-621.938,13.0703,1,1,0
1,0,34,2,0,61,-570.439,12.5333,1,1,0
1,0,35,2,0,29,-535.65,11.5426,1,1,0
1,0,36,2,0,117,-671.702,12.9435,1,1,0
1,0,37,2,0,85,-619.231,12.548,1,1,0
1,0,38,2,0,53,-538.45,12.5413,1,1,0
1,0,39,2,0,21,-525.795,11.6187,1,1,0
1,0,40,2,0,109,-652.646,13.5126,1,1,0
1,0,41,2,0,77,-598.754,11.8891,1,1,0
1,0,42,2,0,45,-536.866,12.7138,1,1,0
1,0,43,2,0,13,-527.94,11.7185,1,1,0
1,0,44,2,0,101,-649.407,13.0802,1,1,0
1,0,45,2,0,69,-575.527,12.3428,1,1,0
1,0,46,2,0,37,-527.04,11.4263,1,1,0
1,0,47,2,0,5,-533.211,12.2677,1,1,0
1,0,48,2,0,124,-682.277,13.8694,1,1,0
1,0,49,2,0,92,-613.748,12.2824,1,1,0
1,0,50,2,0,60,-559.327,10.6823,1,1,0
1,0,51,2,0,28,-529.162,10.6363,1,1,0
1,0,52,2,0,116,-676.037,12.3901,1,1,0
1,0,53,2,0,84,-607.398,11.6261,1,1,0
1,0,54,2,0,52,-558.306,10.3224,1,1,0
1,0,55,2,0,20,-523.706,10.6116,1,1,0
1,0,56,2,0,108,-652.553,12.5136,1,1,0
1,0,57,2,0,76,-599.986,11.2295,1,1,0
1,0,58,2,0,44,-525.499,10.8629,1,1,0
1,0,59,2,0,12,-535.713,11.0806,1,1,0
1,0,60,2,0,100,-657.995,11.7963,1,1,0
1,0,61,2,0,68,-591.913,10.8177,1,1,0
1,0,62,2,0,36,-512.499,10.1455,1,1,0
1,0,63,2,0,4,-527.815,12.2557,1,1,0
1,0,64,2,0,123,-682.143,13.8624,1,1,0
1,0,65,2,0,91,-621.26,12.7063,1,1,0
1,0,66,2,0,59,-561.844,13.2735,1,1,0
1,0,67,2,0,27,-536.464,11.284,1,1,0
1,0,68,2,0,115,-660.943,12.7894,1,1,0
1,0,69,2,0,83,-620.758,12.4417,1,1,0
1,0,70,2,0,51,-540.607,12.3879,1,1,0
1,0,71,2,0,19,-533.639,11.1861,1,1,0
1,0,72,2,0,107,-648.245,13.6489,1,1,0
1,0,73,2,0,75,-593.776,11.7036,1,1,0
1,0,74,2,0,43,-536.7,12.2427,1,1,0
1,0,75,2,0,11,-537.059,11.6845,1,1,0
1,0,76,2,0,99,-648.048,12.3723,1,1,0
1,0,77,2,0,67,-583.234,11.3991,1,1,0
1,0,78,2,0,35,-519.674,11.1439,1,1,0
1,0,79,2,0,3,-523.866,12.038,1,1,0
1,0,80,2,0,122,-690.163,13.643,1,1,0
1,0,81,2,0,90,-615.543,12.4065,1,1,0
1,0,82,2,0,58,-565.458,10.4204,1,1,0
1,0,83,2,0,26,-536.872,10.5833,1,1,0
1,0,84,2,0,114,-670.252,12.5946,1,1,0
1,0,85,2,0,82,-609.259,11.8709,1,1,0
1,0,86,2,0,50,-537.711,10.3506,1,1,0
1,0,87,2,0,18,-538.214,10.4117,1,1,0
1,0,88,2,0,106,-655.424,12.402,1,1,0
1,0,89,2,0,74,-603.098,11.3038,1,1,0
1,0,90,2,0,42,-531.733,10.5221,1,1,0
1,0,91,2,0,10,-520.435,11.1839,1,1,0
1,0,92,2,0,98,-660.654,11.7454,1,1,0
1,0,93,2,0,66,-589.048,10.8624,1,1,0
1,0,94,2,0,34,-525.414,10.4983,1,1,0
1,0,95,2,0,2,-518.272,12.0627,1,1,0
1,0,96,2,0,121,-681.679,13.509,1,1,0
1,0,97,2,0,89,-638.773,12.0568,1,1,0
1,0,98,2,0,57,-554.752,13.1418,1,1,0
1,0,99,2,0,25,-523.587,12.2106,1,1,0
1,0,100,2,0,113,-671.806,12.7298,1,1,0
1,0,101,2,0,81,-609.203,11.7354,1,1,0
1,0,102,2,0,49,-536.809,12.0586,1,1,0
1,0,103,2,0,17,-524.622,11.4117,1,1,0
1,0,104,2,0,105,-658.765,13.4819,1,1,0
1,0,105,2,0,73,-587.141,12.1863,1,1,0
1,0,106,2,0,41,-535.196,11.9177,1,1,0
1,0,107,2,0,9,-520.294,11.7587,1,1,0
1,0,108,2,0,97,-644.758,12.1952,1,1,0
1,0,109,2,0,65,-555.672,12.1408,1,1,0
1,0,110,2,0,33,-521.045,11.5332,1,1,0
1,0,111,2,0,1,-517.87,12.6204,1,1,0
1,0,112,2,0,120,-685.585,13.2006,1,1,0
1,0,113,2,0,88,-620.316,12.3617,1,1,0
1,0,114,2,0,56,-549.987,10.4619,1,1,0
1,0,115,2,0,24,-530.509,10.9654,1,1,0
1,0,116,2,0,112,-669.892,12.23,1,1,0
1,0,117,2,0,80,-612.014,11.3338,1,1,0
1,0,118,2,0,48,-529.43,10.2713,1,1,0
1,0,119,2,0,16,-524.747,10.5906,1,1,0
1,0,120,2,0,104,-648.919,12.643,1,1,0
1,0,121,2,0,72,-593.315,10.9498,1,1,0
1,0,122,2,0,40,-514.429,10.2304,1,1,0
1,0,123,2,0,8,-523.23,11.2149,1,1,0
1,0,124,2,0,96,-641.19,11.82,1,1,0
1,0,125,2,0,64,-589.854,10.4744,1,1,0
1,0,126,2,0,32,-510.501,10.3917,1,1,0
1,0,127,2,0,0,-532.533,12.7904,1,1,0
1,1,0,2,0,255,-752.513,16.2099,1,1,0
1,1,1,2,0,223,-668.075,14.0701,1,1,0
1,1,2,2,0,191,-577.406,14.6957,1,1,0
1,1,3,2,0,159,-561.514,13.4763,1,1,0
1,1,4,2,0,247,-723.667,14.6494,1,1,0
1,1,5,2,0,215,-647.739,13.8425,1,1,0
1,1,6,2,0,183,-580.173,14.9801,1,1,0
1,1,7,2,0,151,-577.841,13.7054,1,1,0
1,1,8,2,0,239,-712.345,14.8751,1,1,0
1,1,9,2,0,207,-636.541,14.6135,1,1,0
1,1,10,2,0,175,-547.007,13.6168,1,1,0
1,1,11,2,0,143,-561.168,13.9566,1,1,0
1,1,12,2,0,231,-701.89,16.023,1,1,0
1,1,13,2,0,199,-614.666,14.1867,1,1,0
1,1,14,2,0,167,-563.403,13.1658,1,1,0
1,1,15,2,0,135,-564.144,13.7706,1,1,0
1,1,16,2,0,254,-709.384,16.0549,1,1,0
1,1,17,2,0,222,-667.89,13.3928,1,1,0
1,1,18,2,0,190,-570.558,13.2545,1,1,0
1,1,19,2,0,158,-551.891,12.8244,1,1,0
1,1,20,2,0,246,-735.386,14.1897,1,1,0
1,1,21,2,0,214,-643.725,13.6718,1,1,0
1,1,22,2,0,182,-576.808,12.3397,1,1,0
1,1,23,2,0,150,-556.215,12.6585,1,1,0
1,1,24,2,0,238,-699.273,14.0941,1,1,0
1,1,25,2,0,206,-635.928,14.048,1,1,0
1,1,26,2,0,174,-555.348,12.3462,1,1,0
1,1,27,2,0,142,-565.72,12.9567,1,1,0
1,1,28,2,0,230,-684.768,13.5243,1,1,0
1,1,29,2,0,198,-610.788,13.1488,1,1,0
1,1,30,2,0,166,-554.56,12.2591,1,1,0
1,1,31,2,0,134,-554.925,13.0487,1,1,0
1,1,32,2,0,253,-723.331,15.6298,1,1,0
1,1,33,2,0,221,-671.562,14.2918,1,1,0
1,1,34,2,0,189,-572.629,14.3651,1,1,0
1,1,35,2,0,157,-564.474,13.6585,1,1,0
1,1,36,2,0,245,-709.747,14.801,1,1,0
1,1,37,2,0,213,-651.04,13.8042,1,1,0
1,1,38,2,0,181,-566.629,14.04,1,1,0
1,1,39,2,0,149,-566.3,13.6688,1,1,0
1,1,40,2,0,237,-691.238,15.5079,1,1,0
1,1,41,2,0,205,-625.483,14.7721,1,1,0
1,1,42,2,0,173,-549.374,14.3591,1,1,0
1,1,43,2,0,141,-572.657,13.6656,1,1,0
1,1,44,2,0,229,-674.183,15.6025,1,1,0
1,1,45,2,0,197,-599.747,15.1508,1,1,0
1,1,46,2,0,165,-573.028,13.1066,1,1,0
1,1,47,2,0,133,-548.185,14.5729,1,1,0
1,1,48,2,0,252,-711.137,15.2264,1,1,0
1,1,49,2,0,220,-663.067,13.1976,1,1,0
1,1,50,2,0,188,-577.829,12.7909,1,1,0
1,1,51,2,0,156,-557.367,12.6304,1,1,0
1,1,52,2,0,244,-717.805,13.7418,1,1,0
1,1,53,2,0,212,-658.858,12.9181,1,1,0
1,1,54,2,0,180,-564.927,12.4094,1,1,0
1,1,55,2,0,148,-571.529,12.5597,1,1,0
1,1,56,2,0,236,-693.365,13.9343,1,1,0
1,1,57,2,0,204,-647.806,13.0318,1,1,0
1,1,58,2,0,172,-567.008,12.7917,1,1,0
1,1,59,2,0,140,-561.751,12.7731,1,1,0
1,1,60,2,0,228,-688.899,13.0846,1,1,0
1,1,61,2,0,196,-619.95,13.3771,1,1,0
1,1,62,2,0,164,-554.902,11.8492,1,1,0
1,1,63,2,0,132,-533.072,14.5114,1,1,0
1,1,64,2,0,251,-731.378,15.3383,1,1,0
1,1,65,2,0,219,-662.688,13.8034,1,1,0
1,1,66,2,0,187,-564.167,14.8151,1,1,0
1,1,67,2,0,155,-559.449,13.3968,1,1,0
1,1,68,2,0,243,-719.202,14.644,1,1,0
1,1,69,2,0,211,-642.503,14.158,1,1,0
1,1,70,2,0,179,-555.901,13.9747,1,1,0
1,1,71,2,0,147,-581.805,13.1028,1,1,0
1,1,72,2,0,235,-702.164,15.3285,1,1,0
1,1,73,2,0,203,-607.973,13.983,1,1,0
1,1,74,2,0,171,-558.849,13.7472,1,1,0
1,1,75,2,0,139,-559.357,13.5266,1,1,0
1,1,76,2,0,227,-680.23,14.2486,1,1,0
1,1,77,2,0,195,-599.325,14.6804,1,1,0
1,1,78,2,0,163,-549.572,12.8927,1,1,0
1,1,79,2,0,131,-553.635,14.5464,1,1,0
1,1,80,2,0,250,-717.549,14.7743,1,1,0
1,1,81,2,0,218,-672.006,13.1593,1,1,0
1,1,82,2,0,186,-585.626,12.605,1,1,0
1,1,83,2,0,154,-557.143,12.6041,1,1,0
1,1,84,2,0,242,-712.536,14.0882,1,1,0
1,1,85,2,0,210,-632.137,14.1014,1,1,0
1,1,86,2,0,178,-564.979,12.3419,1,1,0
1,1,87,2,0,146,-561.086,12.3636,1,1,0
1,1,88,2,0,234,-677.814,13.9468,1,1,0
1,1,89,2,0,202,-632.778,13.8816,1,1,0
1,1,90,2,0,170,-558.285,12.4875,1,1,0
1,1,91,2,0,138,-556.304,12.8839,1,1,0
1,1,92,2,0,226,-690.545,13.0041,1,1,0
1,1,93,2,0,194,-606.389,12.9493,1,1,0
1,1,94,2,0,162,-570.555,12.6251,1,1,0
1,1,95,2,0,130,-520.573,14.3688,1,1,0
1,1,96,2,0,249,-712.093,15.3066,1,1,0
1,1,97,2,0,217,-660.592,13.8043,1,1,0
1,1,98,2,0,185,-562.848,14.747,1,1,0
1,1,99,2,0,153,-571.625,14.4566,1,1,0
1,1,100,2,0,241,-727.853,14.7561,1,1,0
1,1,101,2,0,209,-634.891,14.3494,1,1,0
1,1,102,2,0,177,-558.598,13.751,1,1,0
1,1,103,2,0,145,-565.046,13.4972,1,1,0
1,1,104,2,0,233,-688.975,15.8773,1,1,0
1,1,105,2,0,201,-611.676,15.7837,1,1,0
1,1,106,2,0,169,-559.852,13.7548,1,1,0
1,1,107,2,0,137,-554.049,13.8171,1,1,0
1,1,108,2,0,225,-685.312,14.0836,1,1,0
1,1,109,2,0,193,-594.694,14.9972,1,1,0
1,1,110,2,0,161,-554.466,13.2136,1,1,0
1,1,111,2,0,129,-536.528,15.1293,1,1,0
1,1,112,2,0,248,-724.708,14.559,1,1,0
1,1,113,2,0,216,-674.269,13.1185,1,1,0
1,1,114,2,0,184,-574.276,12.6701,1,1,0
1,1,115,2,0,152,-561.76,13.1593,1,1,0
1,1,116,2,0,240,-700.246,13.7722,1,1,0
1,1,117,2,0,208,-643.059,13.0816,1,1,0
1,1,118,2,0,176,-560.333,12.1928,1,1,0
1,1,119,2,0,144,-580.608,12.4304,1,1,0
1,1,120,2,0,232,-694.378,14.0193,1,1,0
1,1,121,2,0,200,-617.216,13.3611,1,1,0
1,1,122,2,0,168,-555.426,12.1328,1,1,0
1,1,123,2,0,136,-555.595,13.0727,1,1,0
1,1,124,2,0,224,-685.102,12.8399,1,1,0
1,1,125,2,0,192,-617.316,13.1159,1,1,0
1,1,126,2,0,160,-554.639,12.2316,1,1,0
1,1,127,2,0,128,-516.395,15.393,1,1,0
1,2,0,2,1,127,-714.048,14.8983,1,1,0
1,2,1,2,1,95,-642.16,12.4792,1,1,0
1,2,2,2,1,63,-574.926,13.1218,1,1,0
1,2,3,2,1,31,-564.754,11.8707,1,1,0
1,2,4,2,1,119,-671.734,14.089,1,1,0
1,2,5,2,1,87,-631.088,11.7859,1,1,0
1,2,6,2,1,55,-585.49,13.7787,1,1,0
1,2,7,2,1,23,-552.039,12.0419,1,1,0
1,2,8,2,1,111,-674.146,13.948,1,1,0
1,2,9,2,1,79,-615.439,11.721,1,1,0
1,2,10,2,1,47,-574.013,12.3366,1,1,0
1,2,11,2,1,15,-543.286,12.3027,1,1,0
1,2,12,2,1,103,-662.695,15.101,1,1,0
1,2,13,2,1,71,-609.014,11.535,1,1,0
1,2,14,2,1,39,-573.619,11.9192,1,1,0
1,2,15,2,1,7,-523.62,12.2083,1,1,0
1,2,16,2,1,126,-676.231,14.9299,1,1,0
1,2,17,2,1,94,-643.066,12.4744,1,1,0
1,2,18,2,1,62,-586.088,11.815,1,1,0
1,2,19,2,1,30,-558.2,11.0093,1,1,0
1,2,20,2,1,118,-686.27,13.2792,1,1,0
1,2,21,2,1,86,-634.721,11.7665,1,1,0
1,2,22,2,1,54,-582.857,10.7775,1,1,0
1,2,23,2,1,22,-552.906,10.8132,1,1,0
1,2,24,2,1,110,-659.539,14.1571,1,1,0
1,2,25,2,1,78,-620.65,11.8277,1,1,0
1,2,26,2,1,46,-565.997,10.6426,1,1,0
1,2,27,2,1,14,-543.603,11.3448,1,1,0
1,2,28,2,1,102,-650.666,13.3498,1,1,0
1,2,29,2,1,70,-597.959,11.3858,1,1,0
1,2,30,2,1,38,-564.004,10.6296,1,1,0
1,2,31,2,1,6,-533.355,11.4797,1,1,0
1,2,32,2,1,125,-693.04,14.1301,1,1,0
1,2,33,2,1,93,-651.683,13.2526,1,1,0
1,2,34,2,1,61,-582.197,12.7502,1,1,0
1,2,35,2,1,29,-558.543,12.0223,1,1,0
1,2,36,2,1,117,-674.877,14.0796,1,1,0
1,2,37,2,1,85,-630.549,11.7453,1,1,0
1,2,38,2,1,53,-598.185,12.7114,1,1,0
1,2,39,2,1,21,-548.931,12.0665,1,1,0
1,2,40,2,1,109,-679.195,14.3212,1,1,0
1,2,41,2,1,77,-617.627,12.0304,1,1,0
1,2,42,2,1,45,-577.033,12.8469,1,1,0
1,2,43,2,1,13,-537.816,12.1803,1,1,0
1,2,44,2,1,101,-668.413,14.1546,1,1,0
1,2,45,2,1,69,-593.754,12.913,1,1,0
1,2,46,2,1,37,-556.573,11.7716,1,1,0
1,2,47,2,1,5,-534.648,12.6154,1,1,0
1,2,48,2,1,124,-706.792,13.9199,1,1,0
1,2,49,2,1,92,-633.479,11.9462,1,1,0
1,2,50,2,1,60,-597.94,11.2787,1,1,0
1,2,51,2,1,28,-565.778,10.91,1,1,0
1,2,52,2,1,116,-689.028,12.7267,1,1,0
1,2,53,2,1,84,-630.418,11.613,1,1,0
1,2,54,2,1,52,-576.208,10.7686,1,1,0
1,2,55,2,1,20,-543.492,10.8961,1,1,0
1,2,56,2,1,108,-670.769,13.746,1,1,0
1,2,57,2,1,76,-619.098,11.4589,1,1,0
1,2,58,2,1,44,-565.23,11.0899,1,1,0
1,2,59,2,1,12,-542.685,11.3566,1,1,0
1,2,60,2,1,100,-658.799,13.1746,1,1,0
1,2,61,2,1,68,-597.413,11.3101,1,1,0
1,2,62,2,1,36,-554.794,10.4208,1,1,0
1,2,63,2,1,4,-512.917,12.5632,1,1,0
1,2,64,2,1,123,-691.245,13.9509,1,1,0
1,2,65,2,1,91,-637.781,12.2107,1,1,0
1,2,66,2,1,59,-595.615,13.4498,1,1,0
1,2,67,2,1,27,-564.594,11.7614,1,1,0
1,2,68,2,1,115,-668.943,14.2588,1,1,0
1,2,69,2,1,83,-628.182,11.7718,1,1,0
1,2,70,2,1,51,-586.099,12.6394,1,1,0
1,2,71,2,1,19,-555.321,11.6428,1,1,0
1,2,72,2,1,107,-670.717,14.7704,1,1,0
1,2,73,2,1,75,-620.775,11.9361,1,1,0
1,2,74,2,1,43,-567.982,12.4594,1,1,0
1,2,75,2,1,11,-540.529,12.0981,1,1,0
1,2,76,2,1,99,-659.633,13.5855,1,1,0
1,2,77,2,1,67,-600.138,12.0532,1,1,0
1,2,78,2,1,35,-564.688,11.5297,1,1,0
1,2,79,2,1,3,-524.665,12.6503,1,1,0
1,2,80,2,1,122,-691.242,13.8073,1,1,0
1,2,81,2,1,90,-645.352,12.4418,1,1,0
1,2,82,2,1,58,-595.033,11.0948,1,1,0
1,2,83,2,1,26,-552.731,11.0203,1,1,0
1,2,84,2,1,114,-684.878,13.1303,1,1,0
1,2,85,2,1,82,-623.174,11.8508,1,1,0
1,2,86,2,1,50,-573.957,10.6383,1,1,0
1,2,87,2,1,18,-557.823,10.6697,1,1,0
1,2,88,2,1,106,-658.062,13.8305,1,1,0
1,2,89,2,1,74,-621.02,11.5892,1,1,0
1,2,90,2,1,42,-565.21,10.6611,1,1,0
1,2,91,2,1,10,-535.845,11.4528,1,1,0
1,2,92,2,1,98,-657.46,13.0534,1,1,0
1,2,93,2,1,66,-607.925,11.4108,1,1,0
1,2,94,2,1,34,-550.035,10.8828,1,1,0
1,2,95,2,1,2,-518.038,12.7427,1,1,0
1,2,96,2,1,121,-690.912,13.7279,1,1,0
1,2,97,2,1,89,-629.5,11.9285,1,1,0
1,2,98,2,1,57,-585.427,13.391,1,1,0
1,2,99,2,1,25,-568.983,12.7493,1,1,0
1,2,100,2,1,113,-677.904,13.7099,1,1,0
1,2,101,2,1,81,-611.009,11.5186,1,1,0
1,2,102,2,1,49,-582.831,12.3248,1,1,0
1,2,103,2,1,17,-550.867,11.813,1,1,0
1,2,104,2,1,105,-669.627,14.6698,1,1,0
1,2,105,2,1,73,-613.018,12.6569,1,1,0
1,2,106,2,1,41,-576.86,12.1466,1,1,0
1,2,107,2,1,9,-540.957,12.1461,1,1,0
1,2,108,2,1,97,-656.538,13.2783,1,1,0
1,2,109,2,1,65,-593.94,12.6352,1,1,0
1,2,110,2,1,33,-569.64,12.0384,1,1,0
1,2,111,2,1,1,-506.381,14.5072,1,1,0
1,2,112,2,1,120,-686.445,13.5968,1,1,0
1,2,113,2,1,88,-648.583,12.324,1,1,0
1,2,114,2,1,56,-580.319,10.9827,1,1,0
1,2,115,2,1,24,-558.162,11.2623,1,1,0
1,2,116,2,1,112,-684.231,12.7813,1,1,0
1,2,117,2,1,80,-615.486,11.3199,1,1,0
1,2,118,2,1,48,-580.84,10.4802,1,1,0
1,2,119,2,1,16,-542.509,10.851,1,1,0
1,2,120,2,1,104,-658.377,13.8418,1,1,0
1,2,121,2,1,72,-618.999,11.4077,1,1,0
1,2,122,2,1,40,-568.915,10.48,1,1,0
1,2,123,2,1,8,-533.211,11.5873,1,1,0
1,2,124,2,1,96,-645.754,12.3091,1,1,0
1,2,125,2,1,64,-598.233,11.1837,1,1,0
1,2,126,2,1,32,-551.969,10.7326,1,1,0
1,2,127,2,1,0,-507.356,15.571,1,1,0
1,3,0,2,1,255,-698.793,15.1913,1,1,0
1,3,1,2,1,223,-682.072,13.8715,1,1,0
1,3,2,2,1,191,-604.539,14.1739,1,1,0
1,3,3,2,1,159,-588.262,12.9743,1,1,0
1,3,4,2,1,247,-713.029,13.992,1,1,0
1,3,5,2,1,215,-646.003,14.457,1,1,0
1,3,6,2,1,183,-619.348,14.6438,1,1,0
1,3,7,2,1,151,-582.612,13.0973,1,1,0
1,3,8,2,1,239,-704.348,14.4617,1,1,0
1,3,9,2,1,207,-636.433,14.7312,1,1,0
1,3,10,2,1,175,-590.1,12.9964,1,1,0
1,3,11,2,1,143,-560.787,13.233,1,1,0
1,3,12,2,1,231,-668.072,16.1589,1,1,0
1,3,13,2,1,199,-635.758,14.5869,1,1,0
1,3,14,2,1,167,-583.784,12.7088,1,1,0
1,3,15,2,1,135,-549.3,13.1491,1,1,0
1,3,16,2,1,254,-698.302,15.2713,1,1,0
1,3,17,2,1,222,-665.513,13.4353,1,1,0
1,3,18,2,1,190,-631.613,13.9191,1,1,0
1,3,19,2,1,158,-579.811,12.2308,1,1,0
1,3,20,2,1,246,-705.626,13.639,1,1,0
1,3,21,2,1,214,-665.336,13.0026,1,1,0
1,3,22,2,1,182,-600.673,12.0568,1,1,0
1,3,23,2,1,150,-549.96,12.2529,1,1,0
1,3,24,2,1,238,-702.111,13.5073,1,1,0
1,3,25,2,1,206,-648.103,14.2266,1,1,0
1,3,26,2,1,174,-588.798,12.0494,1,1,0
1,3,27,2,1,142,-558.278,12.4524,1,1,0
1,3,28,2,1,230,-676.113,12.9882,1,1,0
1,3,29,2,1,198,-630.348,13.8374,1,1,0
1,3,30,2,1,166,-580.455,11.8451,1,1,0
1,3,31,2,1,134,-545.172,12.5403,1,1,0
1,3,32,2,1,253,-695.685,14.9523,1,1,0
1,3,33,2,1,221,-658.514,14.8575,1,1,0
1,3,34,2,1,189,-605.401,13.6782,1,1,0
1,3,35,2,1,157,-578.381,13.001,1,1,0
1,3,36,2,1,245,-704.334,14.276,1,1,0
1,3,37,2,1,213,-645.539,14.627,1,1,0
1,3,38,2,1,181,-598.45,13.4339,1,1,0
1,3,39,2,1,149,-556.968,13.2002,1,1,0
1,3,40,2,1,237,-688.072,14.8583,1,1,0
1,3,41,2,1,205,-615.487,13.6614,1,1,0
1,3,42,2,1,173,-586.352,13.6488,1,1,0
1,3,43,2,1,141,-572.633,12.9604,1,1,0
1,3,44,2,1,229,-679.6,15.1682,1,1,0
1,3,45,2,1,197,-591.713,14.3178,1,1,0
1,3,46,2,1,165,-576.168,12.6177,1,1,0
1,3,47,2,1,133,-544.606,13.694,1,1,0
1,3,48,2,1,252,-714.463,14.6523,1,1,0
1,3,49,2,1,220,-676.493,13.0232,1,1,0
1,3,50,2,1,188,-617.169,12.7198,1,1,0
1,3,51,2,1,156,-583.239,12.0375,1,1,0
1,3,52,2,1,244,-704.948,13.2498,1,1,0
1,3,53,2,1,212,-664.681,12.8797,1,1,0
1,3,54,2,1,180,-589.082,12.103,1,1,0
1,3,55,2,1,148,-568.627,11.9644,1,1,0
1,3,56,2,1,236,-689.162,13.3816,1,1,0
1,3,57,2,1,204,-626.803,13.6537,1,1,0
1,3,58,2,1,172,-591.563,12.3426,1,1,0
1,3,59,2,1,140,-563.121,12.3557,1,1,0
1,3,60,2,1,228,-664.926,12.9303,1,1,0
1,3,61,2,1,196,-641.375,13.9972,1,1,0
1,3,62,2,1,164,-571.695,11.6826,1,1,0
1,3,63,2,1,132,-544.241,13.4893,1,1,0
1,3,64,2,1,251,-695.317,14.5777,1,1,0
1,3,65,2,1,219,-669.374,13.4117,1,1,0
1,3,66,2,1,187,-618.606,14.7451,1,1,0
1,3,67,2,1,155,-574.343,12.7911,1,1,0
1,3,68,2,1,243,-698.805,14.1102,1,1,0
1,3,69,2,1,211,-642.548,14.5182,1,1,0
1,3,70,2,1,179,-592.344,13.2741,1,1,0
1,3,71,2,1,147,-546.668,12.8285,1,1,0
1,3,72,2,1,235,-695.876,14.9678,1,1,0
1,3,73,2,1,203,-634.883,14.395,1,1,0
1,3,74,2,1,171,-589.272,13.295,1,1,0
1,3,75,2,1,139,-561.093,13.0238,1,1,0
1,3,76,2,1,227,-672.41,13.949,1,1,0
1,3,77,2,1,195,-615.072,14.5615,1,1,0
1,3,78,2,1,163,-569.938,12.5207,1,1,0
1,3,79,2,1,131,-552.096,13.9527,1,1,0
1,3,80,2,1,250,-709.521,14.102,1,1,0
1,3,81,2,1,218,-653.658,13.8315,1,1,0
1,3,82,2,1,186,-589.698,12.3725,1,1,0
1,3,83,2,1,154,-568.382,12.1852,1,1,0
1,3,84,2,1,242,-696.435,13.458,1,1,0
1,3,85,2,1,210,-647.847,14.1062,1,1,0
1,3,86,2,1,178,-592.756,12.0647,1,1,0
1,3,87,2,1,146,-563.565,11.965,1,1,0
1,3,88,2,1,234,-672.523,13.3621,1,1,0
1,3,89,2,1,202,-637.113,14.2751,1,1,0
1,3,90,2,1,170,-584.174,12.0878,1,1,0
1,3,91,2,1,138,-549.738,12.5264,1,1,0
1,3,92,2,1,226,-666.457,12.8219,1,1,0
1,3,93,2,1,194,-625.4,13.3417,1,1,0
1,3,94,2,1,162,-588.061,12.1076,1,1,0
1,3,95,2,1,130,-535.866,13.5613,1,1,0
